data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5146531,566,NIG14481,14481,"23 April 2019",2019,1,Battles,"Armed clash","The Eiye Confraternity",,3,"Aiye Confraternity",,3,33,"Western Africa",Nigeria,Ogun,Shagamu,,Shagamu,6.8432,3.6478,1,"New Telegraph",National,"22-23 April. Eiye and Aiye cult militias clashed in Sagamu over two days. Six cultists were killed on the first day and three persons on the second.",3,1556572283,NGA
7213935,566,NIG14477,14477,"22 April 2019",2019,2,Riots,"Mob violence","Rioters (Nigeria)","Vigilante Group (Nigeria)",5,"Civilians (Nigeria)",,7,57,"Western Africa",Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9247,6.2642,1,"Sun (Nigeria)",National,"22 April (or around). Two suspected thieves were killed by a mob in Yenagoa. Police forces intervened and saved a third suspect. [size=no report]",2,1600121130,NGA
5146521,566,NIG14471,14471,"22 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Shitile Ethnic Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Katsina,Katsina,,Katsina,12.9894,7.6006,2,"Vanguard (Nigeria)",National,"22 April. Nigerian Military Forces ambushed a group of Shitile militias on the Katsina-Ala road. Militias were suspected to launch an attack on Ikyora ethnic group. Five militias killed",5,1556572283,NGA
5146522,566,NIG14472,14472,"22 April 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Zamfara Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,14,"Western Africa",Nigeria,Zamfara,Maradun,,Sububu,12.9886,6.3068,1,"Vanguard (Nigeria)",National,"22 April. Nigerian Airforce conducted air strikes in Sububu Forest and hit camps of Zamfara Communal Militias. 10 militias were killed.",10,1556572283,NGA
5146525,566,NIG14475,14475,"22 April 2019",2019,1,Battles,"Armed clash","The Eiye Confraternity",,3,"Aiye Confraternity",,3,33,"Western Africa",Nigeria,Ogun,Shagamu,,Shagamu,6.8432,3.6478,1,"New Telegraph",National,"22-23 April. Eiye and Aiye cult militias clashed in Sagamu over two days. Six cultists were killed on the first day and three persons on the second.",6,1556572283,NGA
6356419,566,NIG14474,14474,"22 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-) Joint Task Force",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Kukawa,,"Cross Kauwa",12.9452,13.6723,1,"Daily Post (Nigeria)",National,"22 April. The Multinational Joint Task Force engaged in a gun duel with Boko Haram at Cross Kauwa. Three Boko Haram fighters were killed and several other sustained gunshot wounds.",3,1574121960,NGA
6126381,566,NIG14470,14470,"21 April 2019",2019,1,Riots,"Mob violence","Rioters (Nigeria)","Vigilante Group (Nigeria)",5,"Military Forces of Nigeria (2015-) Security and Civil Defence Corps",,1,15,"Western Africa",Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,1,"Sun (Nigeria)",National,"21 April. A mob killed a member of the Security and Civil Defence Corps after he rammed his car into a group of Cristian youths after an argument during their Easter rally (coded separately).",1,1571164641,NGA
6260611,566,NIG14730,14730,"21 April 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,Ogun,Ifo,,Ifo,6.8144,3.1958,1,"Daily Trust (Nigeria)",National,"21 April. A police officer got engaged in an argument with a civilian and shot him dead in Ifo.",1,1572403710,NGA
5146514,566,NIG14464,14464,"21 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Katsina,Kankara,,Santa,12.0769,7.3708,1,"Vanguard (Nigeria)",National,"21 April. Unidentified gunmen attacked Yar Santa Sherere village and killed 10 civilians. Five sustained injuries.",10,1556572283,NGA
5146518,566,NIG14468,14468,"21 April 2019",2019,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Benue,Katsina-Ala,,Katsina-Ala,7.1694,9.2847,1,"Nigeria Tribune",National,"21 April. Suspected Tiv Militias attacked Katsina Alla community and killed five civilians.",5,1556572283,NGA
6126499,566,NIG14469,14469,"21 April 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Nigeria (2015-) Security and Civil Defence Corps",,1,"Civilians (Nigeria)","Christian Group (Nigeria)",7,17,"Western Africa",Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,1,"Sun (Nigeria)",National,"21 April. A member of the Security and Civil Defence Corps thought to be off-duty rammed his car into a group of Cristian youths after an argument during their Easter rally, killing nine people and injuring over 30. A mob later killed the driver (coded separately).",9,1571164641,NGA
7193011,566,NIG14465,14465,"21 April 2019",2019,1,Battles,"Armed clash","Police Forces of Nigeria (2015-)",,1,"Unidentified Cult Militia (Nigeria)",,3,13,"Western Africa",Nigeria,Ogun,Ewekoro,,Obada,7.0667,3.2833,1,"Vanguard (Nigeria)",National,"21 April. Police forces fatally shot a member of an unidentified cultist militia to defend themselfes in an attempt to arrest suspected criminals in Obada.",1,1599531860,NGA
6260916,566,NIG14729,14729,"21 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,,,0,50,"Western Africa",Nigeria,Ogun,Ifo,,Ifo,6.8144,3.1958,1,"Daily Trust (Nigeria)",National,"21 April. Demonstrations were held in Ifo after the killing of a resident by a police officer earlier that day. The demonstrators burnt tires on an expressway in Ifo. [size=no report]",0,1572403711,NGA
5131083,566,NIG14457,14457,"20 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Muslim Group (Nigeria)",7,37,"Western Africa",Nigeria,Jigawa,Babura,,Babura,12.7731,9.0158,1,"Vanguard (Nigeria)",National,"20 April : A Jigawa Imam was killed by unidentified armed men. They also robbed his money after killing him.",1,1555958740,NGA
5146509,566,NIG14459,14459,"20 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Zamfara Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,14,"Western Africa",Nigeria,Zamfara,Anka,,Kirsa,11.9236,5.8992,1,"Vanguard (Nigeria)",National,"20 April. Nigerian Military Forces conducted clearing operations against Zamfara Communal Militias in Kirsa, Sunke, Doka and Mutu. Six militias were killed and 18 arrested. Fatalities split between events.",1,1556572283,NGA
5146510,566,NIG14460,14460,"20 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Zamfara Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,14,"Western Africa",Nigeria,Zamfara,Anka,,Sunke,11.8959,5.9129,1,"Vanguard (Nigeria)",National,"20 April. Nigerian Military Forces conducted clearing operations against Zamfara Communal Militias in Kirsa, Sunke, Doka and Mutu. Six militias were killed and 18 arrested. Fatalities split between events.",2,1556572283,NGA
5146511,566,NIG14461,14461,"20 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Zamfara Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,14,"Western Africa",Nigeria,Zamfara,Gusau,,Dorka,12.1623,7.0198,1,"Vanguard (Nigeria)",National,"20 April. Nigerian Military Forces conducted clearing operations against Zamfara Communal Militias in Kirsa, Sunke, Doka and Mutu. Six militias were killed and 18 arrested. Fatalities split between events.",2,1556572283,NGA
5146512,566,NIG14462,14462,"20 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Zamfara Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,14,"Western Africa",Nigeria,Zamfara,Gusau,,Gusau,12.1628,6.6614,2,"Vanguard (Nigeria)",National,"20 April. Nigerian Military Forces conducted clearing operations against Zamfara Communal Militias in Kirsa, Sunke, Doka and Mutu (coded as Gusau). Six militias were killed and 18 arrested. Fatalities split between events.",1,1556572283,NGA
6727660,566,NIG14463,14463,"20 April 2019",2019,1,Riots,"Mob violence","Rioters (Nigeria)","Vigilante Group (Nigeria)",5,"Civilians (Nigeria)",,7,57,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Nyanya,9.0667,7.4833,1,"Nigeria Punch",National,"20 April. Police forces in Nyanya rescued a suspected thief from a mob that almost lynched the suspect to death. [size=no report]",0,1579554022,NGA
5131080,566,NIG14454,14454,"19 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Kaduna,Kajuru,,Kajuru,10.3192,7.6892,1,"Vanguard (Nigeria)",National,"19 April: Heavily armed gunmen entered the recreational resort in Kajuru and opened fire, killing 2 and abducting 3.",2,1555958740,NGA
5131081,566,NIG14455,14455,"19 April 2019",2019,1,Battles,"Armed clash","Tiv Ethnic Militia (Nigeria)",,4,"Jukun Ethnic Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Taraba,Wukari,,Wukari,7.85,9.7833,1,"Vanguard (Nigeria)",National,"19 April: 5 killed in the renewed clash between Tiv and Jukun ethnic militias in Wukari town, Taraba state. 3 more people were injured and some are missing as well.",5,1555958740,NGA
5131082,566,NIG14456,14456,"19 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Christian Group (Nigeria)",7,37,"Western Africa",Nigeria,Benue,Katsina-Ala,,Katsina-Ala,7.1694,9.2847,1,"Vanguard (Nigeria)",National,"19 April: 11 people were killed by unidentified armed men as they were coming back from Church in Katsila- Ala, Benue state. 40 other people also went missing",11,1555958740,NGA
5146508,566,NIG14458,14458,"19 April 2019",2019,1,"Violence against civilians","Abduction/forced disappearance","Pirates (Nigeria)",,3,"Civilians (International)",,7,37,"Western Africa",Nigeria,Rivers,Bonny,,Bonny,4.4522,7.1681,2,AFP,International,"19 April. Pirates entered an oil tanker in coastal waters close to Bonny Island. Six sailers were abducted. Nationalities are not clear yet.",0,1556572283,NGA
6876821,566,NIG14726,14726,"19 April 2019",2019,1,"Violence against civilians",Attack,"Zamfara Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Zamfara,Chafe,,Marke,12.0892,6.8964,1,"Daily Trust (Nigeria)",National,"19 April. Zamfara militias attacked Marke and killed 16 residents.",16,1582579331,NGA
5131079,566,NIG14453,14453,"18 April 2019",2019,1,Battles,"Armed clash","Zamfara Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,"Military Forces of Nigeria (2015-) Joint Task Force",,1,14,"Western Africa",Nigeria,Zamfara,Gusau,,Gusau,12.1628,6.6614,3,"Vanguard (Nigeria)",National,"18 April: Miltary forces of Nigeria killed 7 heavily armed bandits during air and ground clearing operations in Aljumima Fulani and Ketere villages in Zamfara (coordinates not found, coded as Gusau prec3). One member of military forces was also killed while villages were set ablaze.",8,1555958740,NGA
6260581,566,NIG14724,14724,"18 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,Rivers,Obia/Akpor,,Elimgbu,4.8696,7.056,1,"Daily Trust (Nigeria)",National,"18 April. Demonstrators attacked the Elimgbu police station and destroyed its wall after the killing of a suspect earlier that day. [size=no report]",0,1572403710,NGA
6261393,566,NIG14725,14725,"18 April 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,Rivers,Obia/Akpor,,Elimgbu,4.8696,7.056,1,"Daily Trust (Nigeria)",National,"18 April. A civilian was stabbed by a police officer in Elimgbu in an attempt to arrest the suspect.",1,1572403711,NGA
6126362,566,NIG14444,14444,"17 April 2019",2019,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Adamawa,Numan,,Bolki,9.3833,11.6167,1,"Sun (Nigeria)",National,"17 April: Fulani pastoralist militia killed 15 and left 3 wounded in late night attack on Adamawa communities in Bolki, Bolon, Bujum and Numan towns. They also burned down several houses. Fatalities distributed over 4 locations.",4,1571164641,NGA
5131074,566,NIG14448,14448,"17 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Former Government of Nigeria (2015-)",7,37,"Western Africa",Nigeria,Anambra,Njikoka,,Nimo,6.157,6.9892,1,"Vanguard (Nigeria)",National,"17 April: Former Anambra state House Assembly member was killed by armed men in Nimo, Anambra state. He was driving through market when he was shot dead by unidentified armed men",1,1555958740,NGA
5131076,566,NIG14450,14450,"17 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Jigawa,Dutse,,Dutse,11.7594,9.3392,1,"Vanguard (Nigeria)",National,"17 April: One person killed and nine injured as armed men attacked Maidawa community in Dutse, Jigawa state",1,1555958740,NGA
6126720,566,NIG14445,14445,"17 April 2019",2019,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Adamawa,Demsa,,Bolon,9.4095,11.995,1,"Sun (Nigeria)",National,"17 April: Fulani pastoralist militia killed 15 and left 3 wounded in late night attack on Adamawa communities in Bolki, Bolon, Bujum and Numan towns. They also burned down several houses. Fatalities distributed over 4 locations.",4,1571164641,NGA
6126757,566,NIG14447,14447,"17 April 2019",2019,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Adamawa,Numan,,Numan,9.4667,12.0333,1,"Sun (Nigeria)",National,"17 April: Fulani pastoralist militia killed 15 and left 3 wounded in late night attack on Adamawa communities in Bolki, Bolon, Bujum and Numan towns. They also burned down several houses. Fatalities distributed over 4 locations.",3,1571164641,NGA
6126758,566,NIG14446,14446,"17 April 2019",2019,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Adamawa,Numan,,"Bujum Kasuwa",9.3233,11.6781,1,"Sun (Nigeria)",National,"17 April: Fulani pastoralist militia killed 15 and left 3 wounded in late night attack on Adamawa communities in Bolki, Bolon, Bujum and Numan towns. They also burned down several houses. Fatalities distributed over 4 locations.",4,1571164642,NGA
5131066,566,NIG14440,14440,"16 April 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Delta,"Oshimili South",,Asaba,6.2006,6.7339,1,"Vanguard (Nigeria)",National,"16 April: Armed men attacked police officers and took their riffles in Asaba. The officers were on check point duty when they were attacked.",0,1555958740,NGA
5182365,566,NIG14437,14437,"16 April 2019",2019,2,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,Adamawa,"Yola North",,Yola,9.2,12.4833,1,"Premium Times (Nigeria)",National,"16 April (on or around): A hunter was killed following alleged torture by police during interrogation. The man was accused of stealing a car. This triggered protests on the 16th (protests coded separately).",1,1558387845,NGA
5286814,566,NIG14436,14436,"16 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Benue,Kwande,,Kwande,6.801,9.4702,1,"Concise News",National,"16 April: Unidentified armed pastoralists killed two and injured one in Kwande, Benue state.",2,1561469195,NGA
7211480,566,NIG14442,14442,"16 April 2019",2019,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Chad (1990-)",,8,28,"Western Africa",Nigeria,Borno,Kukawa,,"Cross Kauwa",12.9452,13.6723,1,"BBC News",International,"16 April: Boko Haram attacked Chadian soldiers in Cross Kaura in the Magorone area (100 KMs north of Maiduguri) and killed two. Military repelled them killing 53. Chadian soldiers were sent to Nigeria end February to support Nigerian soldiers in defeating Boko Haram.",55,1600121121,NGA
7279389,566,NIG14434,14434,"15 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Nigeria)","Labour Group (Nigeria)",5,"Civilians (Nigeria)",,7,57,"Western Africa",Nigeria,Imo,Owerri-Municipal,,Owerri,5.4833,7.0304,1,"Vanguard (Nigeria)",National,"15 April: At least 5 people injured and 70 tricycles smashed as tricycle operators held violent demonstaration against what they called 'fake revenue collectors'. [size=no report].",0,1604354658,NGA
5131057,566,NIG14431,14431,"15 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Farmers (Nigeria)",7,47,"Western Africa",Nigeria,Ekiti,Ikole,,Ikole,7.7897,5.5106,1,"Vanguard (Nigeria)",National,"15 April: A group of armed pastoralists attacked farmers while they were sleeping in Ikole, Ekiti state. 2 killed and 3 left wounded",2,1555958740,NGA
5131058,566,NIG14432,14432,"15 April 2019",2019,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Kogi,Ijumu,,"Ayetoro Gbede",7.98,5.9906,1,"Vanguard (Nigeria)",National,"15 April: Unidentified armed men kidnapped a commercial driver and 4 passengers in Ayetoro Gbede",0,1555958740,NGA
5131059,566,NIG14433,14433,"15 April 2019",2019,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Lawyers (Nigeria)",7,37,"Western Africa",Nigeria,Osun,"Atakumosa East",,Iwara,7.5333,4.7167,1,"Vanguard (Nigeria)",National,"15 April: An Ibadan based lawyer was kidnapped by unidentified armed men in Iwara, Osun state.",0,1555958740,NGA
5131061,566,NIG14435,14435,"15 April 2019",2019,1,Battles,"Armed clash","IPOB: Indigenous Peoples of Biafra",,2,"Police Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Delta,"Oshimili South",,Asaba,6.2006,6.7339,1,"Vanguard (Nigeria)",National,"15 April: IPOB militia stormed police station in Asaba armed with guns and other dangerous weapons. They started shooting at police as police prevented them from burning down the station. Police eventually took control and arrested some of them.",0,1555958740,NGA
5131056,566,NIG14430,14430,"14 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Nasarawa,Akwanga,,Akwanga,8.9167,8.3833,2,"Vanguard (Nigeria)",National,"14 April: Gunmen attacked a group of people who were celebrating a naming ceremony and killed 16 of them in Numa village of Akwanga area, Nasarawa. The viollence is allegedly related to ongoing tensions between farmers and pastoralists in the area.",16,1555958740,NGA
6358857,566,NIG14429,14429,"14 April 2019",2019,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)",,7,27,"Western Africa",Nigeria,Borno,Chibok,,"Korongelen Bula Dun*",10.8549,12.7157,1,"Vanguard (Nigeria)",National,"14 April: Boko Haram militants raided the Kwarangulum village (16 KMs from Chibok town) and set several homes on fire after looting food and other necessary items. The residents escaped when they saw that some group of armed men were coming toward them. No casualties reported",0,1574121972,NGA
6016991,566,NIG14428,14428,"14 April 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,"Cross River",Akpabuyo,,Bakassi,4.8171,8.6021,1,"Vanguard (Nigeria)",National,"14 April: Unidentified armed men killed a police officer on duty in Bakassi, Cross River.",1,1570482728,NGA
6358940,566,NIG14424,14424,"13 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-) Joint Task Force","Military Forces of Cameroon (1982-) Joint Task Force",1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Ngala,,"Wulgo Momaduri",12.2822,14.187,1,"Vanguard (Nigeria)",National,"13 April: 27 members of Boko Haram militants were killed in fighting with the military forces of Nigeria and Cameroon during joint clearing operations in Wulgo, Tumbuma, Chickun and Bukar Meram villages, North eastern Nigeria. Factions of Boko Haram not known. Fatalities spread over 4 locations.",9,1574121972,NGA
5286813,566,NIG14423,14423,"13 April 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","PDP: Progressive Democratic Party",7,37,"Western Africa",Nigeria,Benue,Gboko,,Yandev,7.3667,9.05,1,"Concise News",National,"13 April: Unidentified armed group killed the son of the former chieftain of PDP: People's Democratic Party in Yandev, Benue state",1,1561469195,NGA
6358942,566,NIG14426,14426,"13 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-) Joint Task Force","Military Forces of Cameroon (1982-) Joint Task Force",1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Abadam,,"Tumbun Gini",13.4205,13.4136,1,"Vanguard (Nigeria)",National,"13 April: 27 members of Boko Haram militants were killed in fighting with the military forces of Nigeria and Cameroon during joint clearing operations in Wulgo, Tumbuma, Chickun and Bukar Meram villages, North eastern Nigeria. Factions of Boko Haram not known. Fatalities spread over 4 locations.",6,1574121972,NGA
6358983,566,NIG14427,14427,"13 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-) Joint Task Force","Military Forces of Cameroon (1982-) Joint Task Force",1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Kukawa,,"Bukar Meram",12.9393,13.9082,1,"Vanguard (Nigeria)",National,"13 April: 27 members of Boko Haram militants were killed in fighting with the military forces of Nigeria and Cameroon during joint clearing operations in Wulgo, Tumbuma, Chickun and Bukar Meram villages, North eastern Nigeria. Factions of Boko Haram not known. Fatalities spread over 4 locations.",6,1574121972,NGA
5127133,566,NIG14417,14417,"13 April 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-) Special Anti-Robbery Squad",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,Lagos,Apapa,,Ijora,6.4613,3.3696,1,"CKN Nigeria",National,"13 April: Forces of the Special Anti Roberry Squads opened fire on two youngsters returning from a club in Olodi Apapa, leaving the girl killed and her partner wounded. Reasons unclear.",1,1555346747,NGA
7265514,566,NIG14425,14425,"13 April 2019",2019,1,Battles,"Armed clash","Military Forces of Nigeria (2015-) Joint Task Force","Military Forces of Cameroon (1982-) Joint Task Force",1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Kukawa,,Baga,13.0947,13.8234,2,"Vanguard (Nigeria)",National,"13 April: 27 members of Boko Haram militants were killed in fighting with the military forces of Nigeria and Cameroon during joint clearing operations in Wulgo, Tumbuma, Chickun and Bukar Meram villages, North eastern Nigeria. Factions of Boko Haram not known. Fatalities spread over 4 locations.",6,1603755492,NGA
6126365,566,NIG14416,14416,"11 April 2019",2019,1,Battles,"Armed clash","Tiv Ethnic Militia (Nigeria)",,4,"Jukun Ethnic Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Benue,Makurdi,,Makurdi,7.7411,8.5121,1,"Sun (Nigeria)",National,"11 April: At least 10 people died in the renewed clash between Tiv and Jukun ethnic militias in Makurdi. Several house have been burned down as well.",10,1571164641,NGA
6260710,566,NIG14722,14722,"11 April 2019",2019,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria); Jukun Ethnic Militia (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Taraba,Wukari,,Vaase,7.8878,9.5564,1,"Daily Trust (Nigeria)",National,"11 April. A combined force of Fulani and Jukun militias attacked Vaase village and killed 10 people.",10,1572403710,NGA
5131048,566,NIG14422,14422,"10 April 2019",2019,2,Battles,"Armed clash","Nasarawa Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,"Military Forces of Nigeria (2015-) Joint Task Force",,1,14,"Western Africa",Nigeria,Nasarawa,Obi,,Obi,8.3667,8.7667,2,"Vanguard (Nigeria)",National,"Between 09 March and April 17, several bandits were killed by military forces of Nigeria in Obi and other places around Obi, Nasarawa state. The military forces were carrying out an operation to clear the state from bandits and other armed gangs. Coded as 5 events (1 battle per week during the period) with 10 unknown fatalities spread across the events.",2,1555958740,NGA
5127125,566,NIG14409,14409,"10 April 2019",2019,1,Battles,"Armed clash","Area Boys Militia",,3,"Area Boys Militia",,3,33,"Western Africa",Nigeria,Lagos,"Lagos Island",,Lagos,6.4531,3.3958,1,"Vanguard (Nigeria)",National,"10 April. Two rivaling factions of Area boys fought in Lagos resulting in two deaths.",2,1555346747,NGA
5127126,566,NIG14410,14410,"10 April 2019",2019,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Military Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Abuja,9.0833,7.5333,1,"Vanguard (Nigeria)",National,"10 April. Residents gathered in Abuja to protest against the military takeover of land. They clashed with soldiers who opened fire on them, leaving 1 killed and 4 injured. [size=no report]",1,1555346747,NGA
5127128,566,NIG14412,14412,"10 April 2019",2019,1,Battles,"Armed clash","Police Forces of Nigeria (2015-)",,1,"Kaduna Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Kaduna,"Kaduna North",,Kaduna,10.5222,7.4383,2,"Vanguard (Nigeria)",National,"10 April: Nigerian police clashed with heavily armed bandits from Kaduna state on the Kaduna- Abuja expressway, leaving 9 killed.",9,1555346747,NGA
6331679,566,NIG14401,14401,"09 April 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Jibia Communal Militia (Nigeria)",,4,34,"Western Africa",Nigeria,Katsina,Jibia,,Jibia,13.0978,7.2225,2,"Vanguard (Nigeria)",National,"09 April. Jibia local militias killed 11 gunmen in their LGA when they left their hideout to launch attacks on nearby villages",11,1572909565,NGA
6358684,566,NIG14395,14395,"09 April 2019",2019,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,"Vanguard (Nigeria)",National,"09 April. Boko Haram IS attacked Damaturu and engaged in a battle with Nigerian Military Forces. Military forces seized gun trucks and weapons. No fatalities reported yet.",0,1574121971,NGA
6764456,566,NIG14405,14405,"09 April 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Zamfara Communal Militia (Nigeria)","Pastoralists (Nigeria)",4,14,"Western Africa",Nigeria,Sokoto,Isa,,Kamarawa,13.1052,6.5306,1,"Nigeria Punch",National,"09 April. Nigerian Airforce bombed hideouts of Zamfara Militias in Kamarawa, Kundumau, Dumburum and Tsamare hills claiming that several fighters were killed. Unknown fatalities coded as 3 and split between events.",1,1580162542,NGA
